,Year,Area,Variable,Generation (TWh),Share of production (%),Kind of energy
9982,2019,Latvia,Lignite,0.0,0.0,Fossil
9983,2019,Latvia,Gas,3.328441147,52.123202607081,Fossil
9984,2019,Latvia,Other fossil,-0.077599176,-1.21519876547498,Fossil
9985,2019,Latvia,Nuclear,0.0,0.0,Fossil
9987,2019,Latvia,Hydro,2.108003672,33.0112198592306,Renewable
9989,2019,Latvia,Wind,0.14809006,2.31908207493229,Renewable
9990,2019,Latvia,Solar,0.00127299999999999,0.0199351089559205,Renewable
9991,2019,Latvia,Bioenergy,0.877167095,13.7363877544173,Renewable
9992,2019,Latvia,Other renewables,0.0,0.0,Renewable
9997,2019,Lithuania,Coal,0.0,0.0,Fossil
9998,2019,Lithuania,Hard Coal,0.0,0.0,Fossil
9999,2019,Lithuania,Lignite,0.0,0.0,Fossil
10000,2019,Lithuania,Gas,0.469320798,15.1114713212539,Fossil
10001,2019,Lithuania,Other fossil,0.196945606,6.34137223323306,Fossil
10002,2019,Lithuania,Nuclear,0.0,0.0,Fossil
10004,2019,Lithuania,Hydro,0.352800905999999,11.3596942557219,Renewable
10006,2019,Lithuania,Wind,1.427918283,45.9769655949675,Renewable
10007,2019,Lithuania,Solar,0.0902863659999999,2.9070943293445,Renewable
10008,2019,Lithuania,Bioenergy,0.568453407,18.303402265479,Renewable
10009,2019,Lithuania,Other renewables,0.0,0.0,Renewable
10014,2019,Luxembourg,Coal,0.0,0.0,Fossil
10015,2019,Luxembourg,Hard Coal,0.0,0.0,Fossil
10016,2019,Luxembourg,Lignite,0.0,0.0,Fossil
10017,2019,Luxembourg,Gas,0.195271,20.405921835698,Fossil
10018,2019,Luxembourg,Other fossil,0.077182,8.06555944878063,Fossil
10019,2019,Luxembourg,Nuclear,0.0,0.0,Fossil
10021,2019,Luxembourg,Hydro,0.092778,9.69534962217835,Renewable
10023,2019,Luxembourg,Wind,0.254575,26.6032209151528,Renewable
10024,2019,Luxembourg,Solar,0.119725,12.511325244296,Renewable
10025,2019,Luxembourg,Bioenergy,0.217401999999999,22.718622933894,Renewable
10026,2019,Luxembourg,Other renewables,0.0,0.0,Renewable
10031,2019,Malta,Coal,0.0,0.0,Fossil
10032,2019,Malta,Hard Coal,0.0,0.0,Fossil
10033,2019,Malta,Lignite,0.0,0.0,Fossil
10034,2019,Malta,Gas,1.74538099999999,88.9560571457403,Fossil
10035,2019,Malta,Other fossil,0.018104,0.922698516006811,Fossil
10036,2019,Malta,Nuclear,0.0,0.0,Fossil
10038,2019,Malta,Hydro,0.0,0.0,Renewable
10040,2019,Malta,Wind,5.8e-05,0.0029560602037337,Renewable
10041,2019,Malta,Solar,0.189576,9.66203567556933,Renewable
10042,2019,Malta,Bioenergy,0.008952,0.456252602479726,Renewable
10043,2019,Malta,Other renewables,0.0,0.0,Renewable
10048,2019,Netherlands,Coal,17.7154579999999,14.572490979088,Fossil
10049,2019,Netherlands,Hard Coal,17.7154579999999,14.572490979088,Fossil
10050,2019,Netherlands,Lignite,0.0,0.0,Fossil
10051,2019,Netherlands,Gas,71.44833,58.7724090676011,Fossil
10052,2019,Netherlands,Other fossil,5.779105,4.75381192401024,Fossil
10053,2019,Netherlands,Nuclear,3.909748,3.21610468442348,Fossil
10055,2019,Netherlands,Hydro,0.074182,0.0610210882389103,Renewable
10057,2019,Netherlands,Wind,11.523063,9.47871241144109,Renewable
10058,2019,Netherlands,Solar,5.31978499999999,4.37598163836283,Renewable
10059,2019,Netherlands,Bioenergy,5.798138,4.76946820683426,Renewable
10060,2019,Netherlands,Other renewables,0.0,0.0,Renewable
10065,2019,Poland,Coal,118.854393835,73.0839663210536,Fossil
10066,2019,Poland,Hard Coal,76.4437990319999,47.0055490053148,Fossil
10067,2019,Poland,Lignite,42.410594803,26.0784173157388,Fossil
10068,2019,Poland,Gas,14.530063505,8.93458489482851,Fossil
10069,2019,Poland,Other fossil,4.738078811,2.91346058884741,Fossil
10070,2019,Poland,Nuclear,0.0,0.0,Fossil
10072,2019,Poland,Hydro,1.92782699499999,1.18542729998685,Renewable
10074,2019,Poland,Wind,15.039221431,9.24766781515824,Renewable
10075,2019,Poland,Solar,0.724688,0.44561308737814,Renewable
10076,2019,Poland,Bioenergy,6.812907936,4.18927999274721,Renewable
10077,2019,Poland,Other renewables,0.0,0.0,Renewable
10082,2019,Portugal,Coal,6.014274608,11.6044399782072,Fossil
10083,2019,Portugal,Hard Coal,6.014274608,11.6044399782072,Fossil
10084,2019,Portugal,Lignite,0.0,0.0,Fossil
10085,2019,Portugal,Gas,16.83408443,32.4810779501421,Fossil
10086,2019,Portugal,Other fossil,1.187423557,2.29111344160889,Fossil
10087,2019,Portugal,Nuclear,0.0,0.0,Fossil
10089,2019,Portugal,Hydro,9.210954093,17.7723783633128,Renewable
10091,2019,Portugal,Wind,13.689733209,26.4141060553168,Renewable
10092,2019,Portugal,Solar,1.24072233799999,2.39395252783941,Renewable
10093,2019,Portugal,Bioenergy,3.419778391,6.59840390798626,Renewable
10094,2019,Portugal,Other renewables,0.230387,0.444527775586272,Renewable
10099,2019,Romania,Coal,13.606034883,22.883796146183,Fossil
10100,2019,Romania,Hard Coal,0.205522535,0.345665422353361,Fossil
10101,2019,Romania,Lignite,13.400512348,22.5381307238296,Fossil
10102,2019,Romania,Gas,9.13021957499999,15.3559861723742,Fossil
10103,2019,Romania,Other fossil,0.704881999999999,1.1855309892868,Fossil
10104,2019,Romania,Nuclear,11.278832353,18.9697073800325,Fossil
10106,2019,Romania,Hydro,15.655264995,26.330367064373,Renewable
10108,2019,Romania,Wind,6.76794658,11.3829128909911,Renewable
10109,2019,Romania,Solar,1.796241244,3.02107254689023,Renewable
10110,2019,Romania,Bioenergy,0.517649199,0.870626809868874,Renewable
10111,2019,Romania,Other renewables,0.0,0.0,Renewable
10116,2019,Slovakia,Coal,2.488276435,8.86197697204256,Fossil
10117,2019,Slovakia,Hard Coal,1.031396873,3.67331185916355,Fossil
10118,2019,Slovakia,Lignite,1.456879562,5.188665112879,Fossil
10119,2019,Slovakia,Gas,3.132700884,11.1570895837002,Fossil
10120,2019,Slovakia,Other fossil,-0.118996904,-0.423806538598015,Fossil
10121,2019,Slovakia,Nuclear,15.36496919,54.7222170425463,Fossil
10123,2019,Slovakia,Hydro,4.572830786,16.2861009140969,Renewable
10125,2019,Slovakia,Wind,0.0099265,0.0353531517542103,Renewable
10126,2019,Slovakia,Solar,0.605234196999999,2.15553683709047,Renewable
10127,2019,Slovakia,Bioenergy,1.846173521,6.57513248904627,Renewable
10128,2019,Slovakia,Other renewables,0.177004335,0.630399548320967,Renewable
10133,2019,Slovenia,Coal,4.492445872,28.0145301727661,Fossil
10134,2019,Slovenia,Hard Coal,0.408638,2.54823361414087,Fossil
10135,2019,Slovenia,Lignite,4.083807872,25.4662965586252,Fossil
10136,2019,Slovenia,Gas,0.559765257,3.49065100141348,Fossil
10137,2019,Slovenia,Other fossil,0.005837319,0.0364010505441568,Fossil
10138,2019,Slovenia,Nuclear,5.82017280799999,36.2941282735679,Fossil
10140,2019,Slovenia,Hydro,4.620329818,28.8120041470567,Renewable
10142,2019,Slovenia,Wind,0.0059987,0.0374074094458832,Renewable
10143,2019,Slovenia,Solar,0.254546858,1.5873336790253,Renewable
10144,2019,Slovenia,Bioenergy,0.277031207,1.72754426618037,Renewable
10145,2019,Slovenia,Other renewables,0.0,0.0,Renewable
10150,2019,Spain,Coal,12.25040793,4.51181590092234,Fossil
10151,2019,Spain,Hard Coal,12.25040793,4.51181590092234,Fossil
10152,2019,Spain,Lignite,0.0,0.0,Fossil
10153,2019,Spain,Gas,84.1011201199999,30.9743784216005,Fossil
10154,2019,Spain,Other fossil,16.411086536,6.04419065941564,Fossil
10155,2019,Spain,Nuclear,58.447708373,21.5262464333115,Fossil
10157,2019,Spain,Hydro,24.9088601599999,9.17391420644219,Renewable
10159,2019,Spain,Wind,54.368853979,20.0240074697151,Renewable
10160,2019,Spain,Solar,15.146634372,5.57849389143129,Renewable
10161,2019,Spain,Bioenergy,5.88198491499999,2.16633055977609,Renewable
10162,2019,Spain,Other renewables,0.001690086,0.000622457385280413,Renewable
10167,2019,Sweden,Coal,0.335,0.196364193113216,Fossil
10168,2019,Sweden,Hard Coal,0.335,0.196364193113216,Fossil
10169,2019,Sweden,Lignite,0.0,0.0,Fossil
10170,2019,Sweden,Gas,0.385,0.225672281637576,Fossil
10171,2019,Sweden,Other fossil,2.937,1.72155711992094,Fossil
10172,2019,Sweden,Nuclear,67.176198665,39.376119544077,Fossil
10174,2019,Sweden,Hydro,66.568337626,39.0198146412466,Renewable
10176,2019,Sweden,Wind,19.919881349,11.676272919425,Renewable
10177,2019,Sweden,Solar,0.407,0.238567840588295,Renewable
10178,2019,Sweden,Bioenergy,12.872950506,7.54563145999121,Renewable
10179,2019,Sweden,Other renewables,0.0,0.0,Renewable
10184,2019,United Kingdom,Coal,6.941116488,2.17238980507003,Fossil
10185,2019,United Kingdom,Hard Coal,6.941116488,2.17238980507003,Fossil
10186,2019,United Kingdom,Lignite,0.0,0.0,Fossil
10187,2019,United Kingdom,Gas,131.276465145,41.086135785167,Fossil
10188,2019,United Kingdom,Other fossil,6.78825230199999,2.12454727140836,Fossil
10189,2019,United Kingdom,Nuclear,57.176353232,17.8947186763133,Fossil
10191,2019,United Kingdom,Hydro,5.858260605,1.83348394105576,Renewable
10193,2019,United Kingdom,Wind,64.527354171,20.1953917055805,Renewable
10194,2019,United Kingdom,Solar,12.969941186,4.05925589255495,Renewable
10195,2019,United Kingdom,Bioenergy,33.9681983459999,10.6311668895085,Renewable
10196,2019,United Kingdom,Other renewables,0.00929799999999999,0.00291003334153252,Renewable
10201,2020,Austria,Coal,0.716660303999999,1.03128003173713,Fossil
10202,2020,Austria,Hard Coal,0.716660303999999,1.03128003173713,Fossil
10203,2020,Austria,Lignite,0.0,0.0,Fossil
10204,2020,Austria,Gas,10.440827021,15.024435372632,Fossil
10205,2020,Austria,Other fossil,3.249908,4.67664415996838,Fossil
10206,2020,Austria,Nuclear,0.0,0.0,Fossil
10208,2020,Austria,Hydro,42.88311892,61.7091584310841,Renewable
10210,2020,Austria,Wind,6.86816965899999,9.88335224425872,Renewable
10211,2020,Austria,Solar,1.264995729,1.82033918757478,Renewable
10212,2020,Austria,Bioenergy,4.068388463,5.85444423225879,Renewable
10213,2020,Austria,Other renewables,0.00024068,0.000346340486075664,Renewable
10218,2020,Belgium,Coal,0.0912999999999999,0.106258797253258,Fossil
10219,2020,Belgium,Hard Coal,0.0912999999999999,0.106258797253258,Fossil
10220,2020,Belgium,Lignite,0.0,0.0,Fossil
10221,2020,Belgium,Gas,26.052379991,30.320860497574,Fossil
10222,2020,Belgium,Other fossil,3.54561887199999,4.12654103896138,Fossil
10223,2020,Belgium,Nuclear,33.79081008,39.3271723692669,Fossil
10225,2020,Belgium,Hydro,0.273023303,0.317756054752375,Renewable
10227,2020,Belgium,Wind,12.387557274,14.4171625064741,Renewable
10228,2020,Belgium,Solar,4.60973408,5.36500327489764,Renewable
10229,2020,Belgium,Bioenergy,5.171873998,6.01924546082015,Renewable
10230,2020,Belgium,Other renewables,0.0,0.0,Renewable
10235,2020,Bulgaria,Coal,13.5087832709999,33.4982459502265,Fossil
10236,2020,Bulgaria,Hard Coal,0.304348278,0.754704051908091,Fossil
10237,2020,Bulgaria,Lignite,13.2044349929999,32.7435418983185,Fossil
10238,2020,Bulgaria,Gas,2.241946714,5.5594409153116,Fossil
10239,2020,Bulgaria,Other fossil,0.442797451,1.09802175534002,Fossil
10240,2020,Bulgaria,Nuclear,16.636114925,41.2532097254257,Fossil
10242,2020,Bulgaria,Hydro,2.96506509,7.35258517741384,Renewable
10244,2020,Bulgaria,Wind,1.47496189599999,3.65751936116175,Renewable
10245,2020,Bulgaria,Solar,1.567284845,3.88645610479072,Renewable
10246,2020,Bulgaria,Bioenergy,1.48988349099999,3.69452101032972,Renewable
10247,2020,Bulgaria,Other renewables,0.0,0.0,Renewable
10252,2020,Croatia,Coal,1.239508535,9.74170006996318,Fossil
10253,2020,Croatia,Hard Coal,1.057230535,8.30911807862356,Fossil
10254,2020,Croatia,Lignite,0.182278,1.43258199133961,Fossil
10255,2020,Croatia,Gas,3.28940909,25.8525341757251,Fossil
10256,2020,Croatia,Other fossil,0.042655294,0.335241806579492,Fossil
10257,2020,Croatia,Nuclear,0.0,0.0,Fossil
10259,2020,Croatia,Hydro,5.57646255599999,43.8272300173651,Renewable
10261,2020,Croatia,Wind,1.564796547,12.2982441838434,Renewable
10262,2020,Croatia,Solar,0.080071245,0.629305915201737,Renewable
10263,2020,Croatia,Bioenergy,0.873069143999999,6.86173390583994,Renewable
10264,2020,Croatia,Other renewables,0.05776704,0.454009925481929,Renewable
10269,2020,Cyprus,Coal,0.0,0.0,Fossil
10270,2020,Cyprus,Hard Coal,0.0,0.0,Fossil
10271,2020,Cyprus,Lignite,0.0,0.0,Fossil
10272,2020,Cyprus,Gas,0.0,0.0,Fossil
10273,2020,Cyprus,Other fossil,4.079632764,88.8135180396603,Fossil
10274,2020,Cyprus,Nuclear,0.0,0.0,Fossil
10276,2020,Cyprus,Hydro,0.0,0.0,Renewable
10278,2020,Cyprus,Wind,0.257460009999999,5.6048989125694,Renewable
10279,2020,Cyprus,Solar,0.199493,4.34295834434718,Renewable
10280,2020,Cyprus,Bioenergy,0.056896,1.23862470342306,Renewable
10281,2020,Cyprus,Other renewables,0.0,0.0,Renewable
10286,2020,Czech Republic,Coal,32.067170073,39.7453388379872,Fossil
10287,2020,Czech Republic,Hard Coal,1.68791884499999,2.09207442605093,Fossil
10288,2020,Czech Republic,Lignite,30.379251228,37.6532644119363,Fossil
10289,2020,Czech Republic,Gas,5.823603145,7.21800769226216,Fossil
10290,2020,Czech Republic,Other fossil,3.001016929,3.71958094306767,Fossil
10291,2020,Czech Republic,Nuclear,30.036721227,37.228718968078,Fossil
10293,2020,Czech Republic,Hydro,1.974344271,2.44708160573873,Renewable
10295,2020,Czech Republic,Wind,0.689256132,0.854291739811687,Renewable
10296,2020,Czech Republic,Solar,2.18728677,2.71101109363853,Renewable
10297,2020,Czech Republic,Bioenergy,4.903777207,6.07793847210477,Renewable
10298,2020,Czech Republic,Other renewables,-0.001588905,-0.00196935268882815,Renewable
10303,2020,Denmark,Coal,4.243723057,14.6090517829428,Fossil
10304,2020,Denmark,Hard Coal,4.243723057,14.6090517829428,Fossil
10305,2020,Denmark,Lignite,0.0,0.0,Fossil
10306,2020,Denmark,Gas,1.054749828,3.63098502148606,Fossil
10307,2020,Denmark,Other fossil,1.031539097,3.55108188771779,Fossil
10308,2020,Denmark,Nuclear,0.0,0.0,Fossil
10310,2020,Denmark,Hydro,0.014862,0.0511625581315818,Renewable
10312,2020,Denmark,Wind,16.365435465,56.3381471757982,Renewable
10313,2020,Denmark,Solar,1.237299481,4.25941371436135,Renewable
10314,2020,Denmark,Bioenergy,5.100977661,17.5601578595621,Renewable
10315,2020,Denmark,Other renewables,0.0,0.0,Renewable
10320,2020,Estonia,Coal,0.0,0.0,Fossil
10321,2020,Estonia,Hard Coal,0.0,0.0,Fossil
10322,2020,Estonia,Lignite,0.0,0.0,Fossil
10323,2020,Estonia,Gas,0.052646958,0.826031055242748,Fossil
10324,2020,Estonia,Other fossil,4.085226945,64.0972328217797,Fossil
10325,2020,Estonia,Nuclear,0.0,0.0,Fossil
10327,2020,Estonia,Hydro,0.000705812999999997,0.0110742097804406,Renewable
10329,2020,Estonia,Wind,0.888554222,13.9414205401774,Renewable
10330,2020,Estonia,Solar,0.0397533879999999,0.623730872334815,Renewable
10331,2020,Estonia,Bioenergy,1.319777292,20.7073128365019,Renewable
10332,2020,Estonia,Other renewables,-0.013180514,-0.206802335817044,Renewable
10337,2020,EU-27,Coal,364.731330554,13.2161692395604,Fossil
10338,2020,EU-27,Hard Coal,164.562694113,5.96298763972902,Fossil
10339,2020,EU-27,Lignite,200.168636441,7.25318159983141,Fossil
10340,2020,EU-27,Gas,544.588826784999,19.7333694635773,Fossil
10341,2020,EU-27,Other fossil,110.977369734,4.02130438846044,Fossil
10342,2020,EU-27,Nuclear,685.103659876999,24.8249743223968,Fossil
10344,2020,EU-27,Hydro,351.567109393,12.73915901259,Renewable
10346,2020,EU-27,Wind,396.4424331917,14.3652323008453,Renewable
10347,2020,EU-27,Solar,143.719944425,5.2077432057617,Renewable
10348,2020,EU-27,Bioenergy,155.408169016,5.63127017305024,Renewable
10349,2020,EU-27,Other renewables,7.196780432,0.260777893757572,Renewable
10354,2020,EU27+1,Coal,370.049998100999,12.0725739947683,Fossil
10355,2020,EU27+1,Hard Coal,169.881361659999,5.54223839885709,Fossil
10356,2020,EU27+1,Lignite,200.168636441,6.53033559591127,Fossil
10357,2020,EU27+1,Gas,656.2415523,21.4093358714761,Fossil
10358,2020,EU27+1,Other fossil,118.461917214,3.86472170913997,Fossil
10359,2020,EU27+1,Nuclear,736.921115428,24.0414396432008,Fossil
10361,2020,EU27+1,Hydro,358.163336477,11.6847815268777,Renewable
10363,2020,EU27+1,Wind,470.2180057117,15.3404720896053,Renewable
10364,2020,EU27+1,Solar,157.073722612,5.12439980704857,Renewable
10365,2020,EU27+1,Bioenergy,190.876367362,6.22718303109243,Renewable
10366,2020,EU27+1,Other renewables,7.206078432,0.235092326790608,Renewable
10371,2020,Finland,Coal,3.44324998,5.11375583318094,Fossil
10372,2020,Finland,Hard Coal,3.44324998,5.11375583318094,Fossil
10373,2020,Finland,Lignite,0.0,0.0,Fossil
10374,2020,Finland,Gas,3.821802777,5.67596496265743,Fossil
10375,2020,Finland,Other fossil,3.280752877,4.87242264123499,Fossil
10376,2020,Finland,Nuclear,23.2257844329999,34.4938622854379,Fossil
10378,2020,Finland,Hydro,15.19017301,22.5597433494838,Renewable
10380,2020,Finland,Wind,7.667028342,11.3867163681987,Renewable
10381,2020,Finland,Solar,0.090225,0.133998002680232,Renewable
10382,2020,Finland,Bioenergy,10.7382249999999,15.9479157919749,Renewable
10383,2020,Finland,Other renewables,-0.124148241999999,-0.184379234849123,Renewable
10388,2020,France,Coal,4.275487201,0.808967346766342,Fossil
10389,2020,France,Hard Coal,4.275487201,0.808967346766342,Fossil
10390,2020,France,Lignite,0.0,0.0,Fossil
10391,2020,France,Gas,34.245559595,6.47962166220874,Fossil
10392,2020,France,Other fossil,11.526363411,2.18090972749968,Fossil
10393,2020,France,Nuclear,355.19080354,67.2058524390748,Fossil
10395,2020,France,Hydro,62.064907329,11.7433361506723,Renewable
10397,2020,France,Wind,39.231955823,7.42310050727401,Renewable
10398,2020,France,Solar,13.190056511,2.495698038087,Renewable
10399,2020,France,Bioenergy,8.176920938,1.54715982646021,Renewable
10400,2020,France,Other renewables,0.609660999999999,0.115354301956876,Renewable
10405,2020,Germany,Coal,134.2,23.6559139784946,Fossil
10406,2020,Germany,Hard Coal,42.5,7.49162700511193,Fossil
10407,2020,Germany,Lignite,91.7,16.1642869733826,Fossil
10408,2020,Germany,Gas,91.6,16.1466596157236,Fossil
10409,2020,Germany,Other fossil,22.5,3.96615547329455,Fossil
10410,2020,Germany,Nuclear,64.3,11.3343909747928,Fossil
10412,2020,Germany,Hydro,18.7,3.29631588224925,Renewable
10414,2020,Germany,Wind,134.5,23.7087960514718,Renewable
10415,2020,Germany,Solar,51.0,8.98995240613432,Renewable
10416,2020,Germany,Bioenergy,50.3,8.86656090252071,Renewable
10417,2020,Germany,Other renewables,0.2,0.0352547153181738,Renewable
10422,2020,Greece,Coal,7.39007119999999,15.2897315656093,Fossil
10423,2020,Greece,Hard Coal,0.0,0.0,Fossil
10424,2020,Greece,Lignite,7.39007119999999,15.2897315656093,Fossil
10425,2020,Greece,Gas,17.760469398,36.7456283201492,Fossil
10426,2020,Greece,Other fossil,5.827281,12.0563875280897,Fossil
10427,2020,Greece,Nuclear,0.0,0.0,Fossil
10429,2020,Greece,Hydro,3.78694093899999,7.83501387809721,Renewable
10431,2020,Greece,Wind,8.900746175,18.4152514997925,Renewable
10432,2020,Greece,Solar,4.353978802,9.00819022216366,Renewable
10433,2020,Greece,Bioenergy,0.31407,0.649796986098175,Renewable
10434,2020,Greece,Other renewables,0.0,0.0,Renewable
10439,2020,Hungary,Coal,3.59288616299999,10.6277974173457,Fossil
10440,2020,Hungary,Hard Coal,0.157,0.464407754330311,Fossil
10441,2020,Hungary,Lignite,3.43588616299999,10.1633896630154,Fossil
10442,2020,Hungary,Gas,8.846830381,26.1690231221744,Fossil
10443,2020,Hungary,Other fossil,0.348964884,1.03224202623297,Fossil
10444,2020,Hungary,Nuclear,16.064524821,47.519043926778,Fossil
10446,2020,Hungary,Hydro,0.270933187,0.801423394574677,Renewable
10448,2020,Hungary,Wind,0.655948946,1.94030431189295,Renewable
10449,2020,Hungary,Solar,1.61932301,4.78997555802229,Renewable
10450,2020,Hungary,Bioenergy,2.38884597399999,7.06623308424423,Renewable
10451,2020,Hungary,Other renewables,0.018241026,0.0539571587346549,Renewable
10456,2020,Ireland,Coal,0.739090668,2.3360231876588,Fossil
10457,2020,Ireland,Hard Coal,0.739090668,2.3360231876588,Fossil
10458,2020,Ireland,Lignite,0.0,0.0,Fossil
10459,2020,Ireland,Gas,16.3932958119999,51.8138312348194,Fossil
10460,2020,Ireland,Other fossil,1.616891318,5.11046313301876,Fossil
10461,2020,Ireland,Nuclear,0.0,0.0,Fossil
10463,2020,Ireland,Hydro,0.914715811,2.89111666150022,Renewable
10465,2020,Ireland,Wind,11.1141336449999,35.128131134053,Renewable
10466,2020,Ireland,Solar,0.016656,0.052644153008904,Renewable
10467,2020,Ireland,Bioenergy,0.844058,2.66779049594077,Renewable
10468,2020,Ireland,Other renewables,0.0,0.0,Renewable
10473,2020,Italy,Coal,14.964591348,5.4350500167281,Fossil
10474,2020,Italy,Hard Coal,14.964591348,5.4350500167281,Fossil
10475,2020,Italy,Lignite,0.0,0.0,Fossil
10476,2020,Italy,Gas,125.63245726,45.6289565851601,Fossil
10477,2020,Italy,Other fossil,15.884250066,5.76906455908432,Fossil
10478,2020,Italy,Nuclear,0.0,0.0,Fossil
10480,2020,Italy,Hydro,48.0787776579999,17.4619243010136,Renewable
10482,2020,Italy,Wind,18.942906198,6.87995016062224,Renewable
10483,2020,Italy,Solar,26.604418,9.66256539409387,Renewable
10484,2020,Italy,Bioenergy,19.17755,6.96517138520019,Renewable
10485,2020,Italy,Other renewables,6.049982947,2.19731759809744,Renewable
10490,2020,Latvia,Coal,0.000343,0.00601826677490996,Fossil
10491,2020,Latvia,Hard Coal,0.000343,0.00601826677490996,Fossil
10492,2020,Latvia,Lignite,0.0,0.0,Fossil
10493,2020,Latvia,Gas,2.26656979599999,39.7691594643768,Fossil
